x	Average_GainRate	All_Max_GainRate	All_Min_GainRate	InitialStateU_Lizzie	InitialStateM_Lizzie	Lizzie_Conservative_GainRate	InitialStateU_Schmitz	InitialStateM_Schmitz	Schmitz_GainRate	Schmitz_Max_GainRate	Schmitz_Min_GainRate	InitialStateU_Becker	InitialStateM_Becker	Becker_GainRate	Becker_Max_GainRate	Becker_Min_GainRate	Line79_GainRate
1128	NA	NA	NA	0	0	NA	0	1	NA	NA	NA	0	2	NA	NA	NA	NA
1129	NA	NA	NA	1	0	0	0	0	NA	NA	NA	2	4	0	0	0	0
1130	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1131	NA	NA	NA	0	0	NA	2	0	0	0	0	0	1	NA	NA	NA	NA
1132	NA	NA	NA	0	1	NA	0	0	NA	NA	NA	1	2	0.000245098039215686	0.000980392156862745	0	0.000980392156862745
1133	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1134	NA	NA	NA	0	0	NA	0	1	NA	NA	NA	0	2	NA	NA	NA	NA
1135	NA	NA	NA	1	0	0	0	1	NA	NA	NA	0	3	NA	NA	NA	NA
1136	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	5	NA	NA	NA	NA
1137	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	2	0	0	0	0
1138	NA	NA	NA	0	0	NA	0	2	NA	NA	NA	0	2	NA	NA	NA	NA
1139	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1140	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	2	1	6.12745098039216e-05	0.000490196078431373	0	0
1141	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1142	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1143	NA	NA	NA	1	0	0	0	0	NA	NA	NA	0	3	NA	NA	NA	NA
1144	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	4	3	0	0	0	0
1145	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	3	0	0	0	0
1146	0	0	0	1	0	0	1	1	0	0	0	2	4	0	0	0	0
1147	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	0	0	0	0	0
1148	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	2	0	0	0	0
1149	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1150	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	2	1	0	0	0	0
1151	NA	NA	NA	0	1	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1152	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	2	1	0	0	0	0
1153	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	2	2	0	0	0	0
1154	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	2	1	0	0	0	0.000490196078431373
1155	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	0	0	0	0	0
1156	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	0	0	0	0	0
1157	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	3	1	0	0	0	0
1158	NA	NA	NA	1	0	0	0	0	NA	NA	NA	0	2	NA	NA	NA	NA
1159	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	2	NA	NA	NA	NA
1160	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1161	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1162	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1163	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	5	0	0	0	0
1164	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	2	1	0	0	0	0
1165	NA	NA	NA	0	1	NA	0	0	NA	NA	NA	1	0	0.000245098039215686	0.000980392156862745	0	0
1166	NA	NA	NA	0	0	NA	0	2	NA	NA	NA	0	0	NA	NA	NA	NA
1167	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	0	0	0	0	0
1168	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	2	0	0	0	0
1169	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1170	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	4	NA	NA	NA	NA
1171	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	4	2	0	0	0	0.000245098039215686
1172	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1173	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1174	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	2	0	0	0	0
1175	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1176	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	2	0	0	0	0
1177	NA	NA	NA	0	0	NA	0	1	NA	NA	NA	1	1	0	0	0	0
1178	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1179	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	2	1	0	0	0	0
1180	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1181	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	3	0	0	0	0
1182	NA	NA	NA	0	0	NA	0	1	NA	NA	NA	3	3	0	0	0	0
1183	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	3	NA	NA	NA	NA
1184	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1185	NA	NA	NA	0	1	NA	0	0	NA	NA	NA	1	0	0	0	0	0
1186	NA	NA	NA	0	0	NA	1	0	0	0	0	0	1	NA	NA	NA	NA
1187	NA	NA	NA	0	0	NA	0	1	NA	NA	NA	0	3	NA	NA	NA	NA
1188	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	2	2	0	0	0	0
1189	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1190	NA	NA	NA	0	0	NA	0	1	NA	NA	NA	0	2	NA	NA	NA	NA
1191	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	2	0	0	0	0
1192	NA	NA	NA	0	0	NA	0	1	NA	NA	NA	0	2	NA	NA	NA	NA
1193	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	1	0	0	0	0.000980392156862745
1194	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	3	2	4.08496732026144e-05	0.000326797385620915	0	0
1195	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	1	0	0	0	0
1196	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1197	NA	NA	NA	0	0	NA	0	1	NA	NA	NA	2	0	0	0	0	0
1198	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1199	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	1	0	0	0	0
1200	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1201	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	1	0	0	0	0
1202	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	1	0	0	0	0
1203	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	2	0.000367647058823529	0.000980392156862745	0	0.000980392156862745
1204	NA	NA	NA	0	0	NA	0	2	NA	NA	NA	1	3	0.000122549019607843	0.000980392156862745	0	0
1205	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1206	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	2	0	0	0	0
1207	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	2	NA	NA	NA	NA
1208	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	2	0	0	0	0
1209	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1210	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	2	1	0	0	0	0
1211	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	5	NA	NA	NA	NA
1212	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1213	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	0	0	0	0	0
1214	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	3	1	0	0	0	0.000326797385620915
1215	NA	NA	NA	0	1	NA	0	0	NA	NA	NA	2	2	0	0	0	0
1216	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	2	0	0	0	0	0
1217	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1218	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	1	0	0	0	0
1219	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1220	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	2	1	0	0	0	0
1221	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1222	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	1	0	0	0	0
1223	NA	NA	NA	0	0	NA	0	1	NA	NA	NA	0	3	NA	NA	NA	NA
1224	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	0	0	0	0	0
1225	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1226	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	2	0	0	0	0
1227	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1228	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	0	0	0	0	0
1229	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	1	0	0	0	0
1230	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1231	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1232	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1233	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	0	0	0	0	0
1234	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	0	0	0	0	0
1235	NA	NA	NA	0	0	NA	0	1	NA	NA	NA	1	1	0	0	0	0
1236	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	4	NA	NA	NA	NA
1237	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	3	0	0	0	0
1238	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	3	NA	NA	NA	NA
1239	NA	NA	NA	0	0	NA	0	1	NA	NA	NA	3	0	0	0	0	0
1240	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	0	0	0	0	0
1241	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1242	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	3	0	0	0	0
1243	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	2	NA	NA	NA	NA
1244	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	2	NA	NA	NA	NA
1245	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	0	0	0	0	0
1246	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	2	NA	NA	NA	NA
1247	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	2	1	0.000122549019607843	0.000490196078431373	0	0
1248	NA	NA	NA	0	0	NA	0	1	NA	NA	NA	0	0	NA	NA	NA	NA
1249	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	3	3	0	0	0	0
1250	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	2	NA	NA	NA	NA
1251	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	2	1	6.12745098039216e-05	0.000490196078431373	0	0
1252	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1253	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	1	0	0	0	0
1254	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1255	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	4	NA	NA	NA	NA
1256	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1257	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	0	0	0	0	0
1258	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	2	0	0	0	0
1259	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1260	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1261	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1262	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	2	4	6.12745098039216e-05	0.000490196078431373	0	0
1263	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	2	0	0	0	0
1264	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1265	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	2	3	0	0	0	0
1266	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	3	1	0	0	0	0
1267	NA	NA	NA	0	0	NA	1	0	0	0	0	0	1	NA	NA	NA	NA
1268	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1269	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	2	NA	NA	NA	NA
1270	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1271	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1272	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	2	NA	NA	NA	NA
1273	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1274	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1275	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	0	0	0	0	0
1276	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	2	NA	NA	NA	NA
1277	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1278	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1279	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	2	0	0	0	0
1280	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	3	0	0	0	0
1281	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	2	1	6.12745098039216e-05	0.000490196078431373	0	0
1282	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	4	NA	NA	NA	NA
1283	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	0	0.000122549019607843	0.000980392156862745	0	0
1284	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	3	0	0	0	0
1285	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	2	0	0	0	0	0
1286	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1287	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1288	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1289	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1290	NA	NA	NA	0	0	NA	0	1	NA	NA	NA	1	0	0	0	0	0
1291	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	2	0	6.12745098039216e-05	0.000490196078431373	0	0
1292	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	2	NA	NA	NA	NA
1293	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	0	0	0	0	0
1294	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1295	NA	NA	NA	1	0	0	0	0	NA	NA	NA	2	0	6.12745098039216e-05	0.000490196078431373	0	0
1296	NA	NA	NA	0	0	NA	0	1	NA	NA	NA	1	1	0	0	0	0
1297	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	1	0	0	0	0
1298	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	0	0	0	0	0
1299	NA	NA	NA	0	0	NA	0	1	NA	NA	NA	0	1	NA	NA	NA	NA
1300	NA	NA	NA	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA
1301	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	1	0	0	0	0
1302	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	2	0	0	0	0
1303	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1304	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1305	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	2	1	6.12745098039216e-05	0.000490196078431373	0	0
1306	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	0	0	0	0	0
1307	NA	NA	NA	0	0	NA	1	0	0	0	0	2	2	0	0	0	0
1308	NA	NA	NA	0	0	NA	1	0	0	0	0	0	1	NA	NA	NA	NA
1309	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	3	NA	NA	NA	NA
1310	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	2	NA	NA	NA	NA
1311	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	0	0	0	0	0
1312	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	2	NA	NA	NA	NA
1313	NA	NA	NA	0	0	NA	0	1	NA	NA	NA	1	1	0.000245098039215686	0.000980392156862745	0	0
1314	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	2	0	6.12745098039216e-05	0.000490196078431373	0	0
1315	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1316	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1317	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	0	0	0	0	0
1318	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	4	NA	NA	NA	NA
1319	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	1	0	0	0	0.000980392156862745
1320	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1321	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1322	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	0	0	0	0	0
1323	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	4	0	0	0	0
1324	NA	NA	NA	0	0	NA	1	0	0	0	0	1	1	0	0	0	0
1325	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1326	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1327	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	2	1	0.000122549019607843	0.000490196078431373	0	0.000490196078431373
1328	NA	NA	NA	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA
1329	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	2	NA	NA	NA	NA
1330	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1331	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1332	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	2	1	0	0	0	0
1333	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1334	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1335	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	2	0	0	0	0	0
1336	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1337	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1338	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	1	0	0	0	0
1339	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1340	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1341	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	2	0	0	0	0
1342	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	0	0	0	0	0
1343	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	1	0.000122549019607843	0.000980392156862745	0	0
1344	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	3	0	0	0	0
1345	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1346	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	2	0	0	0	0	0
1347	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	2	NA	NA	NA	NA
1348	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1349	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1350	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1351	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1352	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1353	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1354	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1355	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1356	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1357	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1358	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	2	0	0	0	0
1359	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	1	0	0	0	0
1360	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1361	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1362	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1363	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	1	0	0	0	0
1364	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	2	NA	NA	NA	NA
1365	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	0	0	0	0	0
1366	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	2	NA	NA	NA	NA
1367	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	2	0.000122549019607843	0.000980392156862745	0	0
1368	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	4	2	0.000153186274509804	0.000245098039215686	0	0.000245098039215686
1369	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	2	NA	NA	NA	NA
1370	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1371	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1372	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1373	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	1	0	0	0	0
1374	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	2	NA	NA	NA	NA
1375	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1376	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1377	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1378	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1379	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	1	0	0	0	0
1380	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	2	NA	NA	NA	NA
1381	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1382	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1383	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1384	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1385	NA	NA	NA	0	0	NA	0	1	NA	NA	NA	0	1	NA	NA	NA	NA
1386	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1387	NA	NA	NA	1	0	0	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1388	NA	NA	NA	0	0	NA	0	1	NA	NA	NA	0	4	NA	NA	NA	NA
1389	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	2	NA	NA	NA	NA
1390	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1391	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1392	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1393	NA	NA	NA	0	1	NA	0	1	NA	NA	NA	0	0	NA	NA	NA	NA
1394	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1395	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	2	NA	NA	NA	NA
1396	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	4	0.000122549019607843	0.000980392156862745	0	0
1397	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1398	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1399	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	1	0	0	0	0
1400	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	0	0	0	0	0
1401	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	2	NA	NA	NA	NA
1402	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	1	0	0	0	0	0
1403	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1404	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1405	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	2	NA	NA	NA	NA
1406	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1407	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1408	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1409	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	2	NA	NA	NA	NA
1410	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
1411	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1412	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1413	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1414	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	1	NA	NA	NA	NA
1415	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	2	1	0	0	0	0
1416	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	2	1	0	0	0	0
1417	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA
